reviewerID,asin,,,,reviewText,overall,summary,unixReviewTime,reviewTime
A1AWXXBQRQN13I,B0002CZST4,413,,,"I ordered a couple sets of this strings so I would have some extras for myself and my 6 year old son who is just starting out on guitar. this strings have good sound and hold a tune well. the best thing is the price is great. Like I said I am usinging these on mine and my sons guitar and my son was breaking string from playing to hard, but with these string it does not break the bank to replace them as needed.",5,great strings that don't break the bank,1309219200,"06 28, 2011"
A1IDPIC36H49JX,B0002CZST4,125,,,"The name Martin says it all & has for many,many years.Grab some extras because you will want more, Great price,great strings.",5,PK,1320796800,"11 9, 2011"
A1LI9W7A0CYOHV,B0002CZST4,285,,,"I love these strings, and use them for all of my acoustic playing. Best of all, I can find them here for $3.49 per set, so I'm not dumping a bunch of money on strings all the time. Easy to play, and they sound great.long lasting if you take care of them by wiping them down every time.",5,Best Acoustic Strings,1373673600,"07 13, 2013"
A3EIML9QZO5NZZ,B0002CZST4,115,,,these strings provide a warm crisp tone that makes any dreadnought guitar sound like heaven I use them all the time,5,Best product,1339200000,"06 9, 2012"
AEUG4DYQZJ64Z,B0002CZST4,175,,,Good strings with good sound.The Extra Light is easier on the fingers - but they sound thinner too.Go for the Light gauges for more solid sound if you can handle the pressure.,5,"Good, I like it",1379980800,"09 24, 2013"
A165EMA3YTIM6A,B0002CZT0M,524,,,"This is my third pack; the 1st pack has been using for two months, the sounds are rich and full, and the feels are still good.  I broke the high E on the 1st attempt of restringing, and luckily I had bought 2 packs at the same time.  So, I want to keep a completed pack for back up.  I have been fingerpacking for quite long time recently, sometime, i will practice for 4-5 hours+ until i'm tired for the session.  I have used light steel strings on my acoustic, but these ones are easier for fingers even just tiny lighter.",4,My Third Pack,1332374400,"03 22, 2012"
A3M4FU3WQWJHMP,B0002CZT0M,192,,,These are okay strings for the Folk Guitar.............nothing special but the price isn't out of the world either. Good buy for the money. Tried them on a Gibson J50 and they seem to do good.,4,Okay Strings for folk guitar,1377993600,"09 1, 2013"
A34G1GTMQGEDUN,B0002CZT0M,718,,,"I am yet another one of those ""Forever Beginners"" when it comes to playing the guitar. Never mind that...these guitar strings made second hand guitar sound so much better! After putting in new pegs and re-stringing with these strings...it sounds so much nicer! More richer! Now I see I need to replace the saddle and bridge on it as the pegs keep coming loose. I think that once I do this and then re-string these same strings on it...I will be set to go!I like that these strings are light as due to not having had much practice for a number of years...let's face it...my fingers get sore when playing! I also have small fingers and hands.I intend to continue purchasing these same strings for future use.I recommend!",5,Love these guitar strings!,1364169600,"03 25, 2013"
AQDHNCD25PFE6,B0002CZT0M,196,,,"I restrung my Martin 0-16NY with these strings and found them to be excellent.  As a new guitarist,the light strings were very easy on my sensitive finger tips and have a very warm and rich sound.",5,Very Impressive product!,1326240000,"01 11, 2012"
AN73VQ17FZVJ8,B0002CZT0M,229,,,"Even though these are folk strings, I put them on my 35 year old dread and they sound really good.I hope they last longer than some of the reviews indicate.I also wipe them down after playing to minimize tarnishing.So far so good",5,Sound good on a Dread too.,1379289600,"09 16, 2013"
A1IDPIC36H49JX,B0002CZT0M,209,,,"Great,great sound. The sound of these strings is different than any other strings you could get. They also teach a guitar player to use a lighter touch while playing to produce beautiful sounds. Well worth it.",5,PK,1320796800,"11 9, 2011"
A3ADSZR7QAQ5U,B0002CZT0M,159,,,the string work well but did not give the mellow sound on my guitar that I was looking for. The shipping was quick and the strings were recieved in good order.,3,Silk and steel strings,1386460800,"12 8, 2013"
AZBUUKQLYKUCL,B0002CZT0M,388,,,"I love these strings.  I bought a set awhile back for my Ovation, but never used them.  Then I came into possession of an old Yamaha acoustic guitar which was pretty beat up and needed new strings.  I put these suckers on there and wow was I impressed.  Even that old beater guitar sounded great and played easily with these strings.  So... I bought another set for the Ovation this time!",4,Sound great!,1395878400,"03 27, 2014"
A22SZV0N4O2FQM,B0002CZTIO,731,,,I bought this pick holder because I hate putting a pick between my strings to hold it and because you can't play with a pick in your strings. I originally thought this thing would be kind of large and go all the way across the headstock. Boy was I wrong. The picture is misleading.  This thing is tiny and barely goes across three string. It wedges under neath two strings and you can put two picks (maybe more if they are thin) into the wedges on top. Stays in place well and is very convenient.Only negative is I don't know how long it will hold up. I think maybe a thicker rubber rather than this foam rubber would have held up better. I can see this thing eventually losing tension in the pick holder wedges and dropping picks.,4,Nice little pick holder,1288828800,"11 4, 2010"
A1QE7VZE507TO7,B0002CZTIO,275,,,I really like these things.  I don't stick tape and stuff to guitar body which if they do make a double sided tape similar to post it notes might be a good idea.  Bought a few while back and just bought a few more.  If you drop a pick there is another right there.  Have fun.,5,this is second batch i ordered,1376870400,"08 19, 2013"
AOCBJFQ7UPEOJ,B0002CZTIO,164,,,I love the idea that you don't need a pocket in your strap or elsewhere to store your pick. Further it will not add something else to find/loose in my pants pocket.,4,Love the concept,1376870400,"08 19, 2013"
AH0XON4XDOF2C,B0002CZTIO,111,,,it's good but think its a bit expensive for just one they should give you two for that price or lower the price,2,ok pick holder,1390608000,"01 25, 2014"
ALV33FTOC032I,B0002CZTIO,98,,,"Doe's not stay on to well, moves to much even if you go for the pick lightly could be redeisigned.",3,OK,1365552000,"04 10, 2013"
A3USVJXZXK7XRI,B0002CZTIO,156,,,"After buying this product, I have concluded that $8.00 is a lot of money for foam! Does the job, but I think the velcro job would be preferable to this one.",3,lot of money for foam,1383091200,"10 30, 2013"
A2053ZJUGCKUA5,B0002CZTIO,225,,,Excellent simple product. Fits all of my guitars and stays out the way while playing. Easily holds 2 picks at at time on each end. Has grooves on ends and one can slide it down so that at least 2 strings fit into the grooves.,5,Very Good Pick Holder,1362528000,"03 6, 2013"
A2D0F87RY5YMHN,B0002CZTIO,355,,,Since I bought these little gadgets everybody playing guitar around want them.I use to misplace my picks all the time when playing and now I do not have to look around for them any longer as I know where to find them.  I like to use different gage picks therefore.  I have ordered more for Christmas stocking stuffers whicdh will be enjoyed by my friends.,5,A great gadget add on to my guitars.,1354492800,"12 3, 2012"
AZE83O4F1IJPR,B0002CZTIO,150,,,"It's a lot smaller than the picture makes it look, but that's a good thing. It serves it purpose and fits snugly between the strings on the headstock.",5,Handy.,1355443200,"12 14, 2012"
A10H2F00ZOT8S2,B0002CZTIO,420,,,"I'm using this right now on my acoustic and it does its job in respect to holding your picks. It was smaller then I would have pictured, but it still is a good product. It can hold light to heavy picks and its super easy to put it and take it off. Only problem I had was that it moves a lot when putting my pick back in. Besides that, its highly recommendable to anyone. I will definitely pick up more for my other axes.",4,Decent pick holder,1362873600,"03 10, 2013"
A2VCXIAWCPQ13P,B0002CZTIO,852,,,"Not too much to say, it's made out of foam, made to slip between the strings, made to hold two picks.  I have several of these, for acoustics and for electrics.  My son lost one before during a performance on stage so it is not that secure that it won't be dislodged, still, it does stay on majority of the time.  I do recommend this.  My son's guitar teacher calls this a ""fancy little pick holder"" and I've had people ask where to buy one when they see it for the first time.  One must also be careful, my son lost one of these so I know it is a possibility of it falling off.  He lost it after performing in a play on stage.Please click YES if my review have been helpful to you, it will encourage me to continue writing and updating my reviews, and leave a comment if you have any questions, I will be more than happy to answer if I can be of help.",4,It's a wedgie,1346198400,"08 29, 2012"
AXP7888CP2222,B0002CZTIO,164,,,"I use this to hold my picks on my acoustic guitar. Got tired of losing picks in mid jam, digging through pockets, scavenging for another pick. Now it's right there.",4,It Works!,1330473600,"02 29, 2012"
AGDWVRFL81B4O,B0002CZTIO,868,,,"I have been using these for months now with 5-string bass. I think these are even more useful for bassists than guitar, as I often find myself playing with fingers, then suddenly a ""pick song"" starts and... where's a pick? I usually have to offset it, and with the tuner placement I can only fit one pick, but I still find them indispensable. And no tape or other sticky stuff!There is also a model made specially for bass. [Updated] I now have the bass model on all of my basses. It is definitely better for thicker strings.The guitar model is now on my Gibson Explorer. I do love it, but the ""spreading strings"" on the headstock makes it less secure than is perfect. So, still highly recommended if your headstock has a ""straight through"" design, not so much if you have a jackson or other radically angled headstock. (They should make a Metal Edition for that. :) )",5,Back to order more,1308960000,"06 25, 2011"
